,Unnamed: 0,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,Toss_Win_Flag,Game_Win_Flag,Bat_First_Flag
830,416.0,Sri Lanka,lost,33 runs,,lost,2nd,India,Colombo (RPS),24 Aug 2008,37.0,77,9.0,21,0.480519480519,0.428571428571,0,0,0
831,417.0,Sri Lanka,lost,46 runs,,lost,2nd,India,Colombo (RPS),27 Aug 2008,37.0,78,9.0,22,0.474358974359,0.409090909091,0,0,0
832,418.0,Sri Lanka,won,112 runs,,won,1st,India,Colombo (RPS),29 Aug 2008,37.0,79,9.0,23,0.46835443038,0.391304347826,1,1,1
833,424.0,Sri Lanka,lost,6 wickets,11.0,lost,1st,India,Dambulla,28 Jan 2009,41.0,85,10.0,24,0.482352941176,0.416666666667,0,0,1
834,425.0,Sri Lanka,lost,15 runs,,lost,2nd,India,Colombo (RPS),31 Jan 2009,41.0,86,10.0,25,0.476744186047,0.4,0,0,0
835,426.0,Sri Lanka,lost,147 runs,,lost,2nd,India,Colombo (RPS),3 Feb 2009,41.0,87,10.0,26,0.471264367816,0.384615384615,0,0,0
836,427.0,Sri Lanka,lost,67 runs,,lost,2nd,India,Colombo (RPS),5 Feb 2009,41.0,88,10.0,27,0.465909090909,0.37037037037,0,0,0
837,428.0,Sri Lanka,won,68 runs,,won,1st,India,Colombo (RPS),8 Feb 2009,41.0,89,10.0,28,0.460674157303,0.357142857143,1,1,1
838,435.0,Sri Lanka,won,139 runs,,won,1st,India,Colombo (RPS),12 Sep 2009,46.0,96,11.0,29,0.479166666667,0.379310344828,1,1,1
839,436.0,Sri Lanka,lost,46 runs,,lost,2nd,India,Colombo (RPS),14 Sep 2009,47.0,97,12.0,30,0.484536082474,0.4,0,0,0
840,439.0,Sri Lanka,lost,3 runs,,won,2nd,India,Rajkot,15 Dec 2009,48.0,100,12.0,31,0.48,0.387096774194,1,0,0
841,440.0,Sri Lanka,won,3 wickets,5.0,lost,2nd,India,Nagpur,18 Dec 2009,48.0,101,12.0,32,0.475247524752,0.375,0,1,0
842,441.0,Sri Lanka,lost,7 wickets,45.0,won,1st,India,Cuttack,21 Dec 2009,49.0,102,13.0,33,0.480392156863,0.393939393939,1,0,1
843,442.0,Sri Lanka,lost,7 wickets,11.0,won,1st,India,Kolkata,24 Dec 2009,49.0,103,13.0,34,0.47572815534,0.382352941176,1,0,1
844,444.0,Sri Lanka,won,5 wickets,12.0,won,2nd,India,Dhaka,5 Jan 2010,50.0,105,13.0,35,0.47619047619,0.371428571429,1,1,0
845,446.0,Sri Lanka,lost,8 wickets,104.0,won,1st,India,Dhaka,10 Jan 2010,52.0,107,14.0,36,0.485981308411,0.388888888889,1,0,1
846,447.0,Sri Lanka,won,4 wickets,9.0,won,2nd,India,Dhaka,13 Jan 2010,52.0,108,14.0,37,0.481481481481,0.378378378378,1,1,0
847,448.0,Sri Lanka,lost,7 wickets,39.0,lost,1st,India,Bulawayo,30 May 2010,53.0,109,15.0,38,0.48623853211,0.394736842105,0,0,1
848,449.0,Sri Lanka,won,6 wickets,10.0,won,2nd,India,Harare,5 Jun 2010,53.0,110,15.0,39,0.481818181818,0.384615384615,1,1,0
849,452.0,Sri Lanka,won,7 wickets,75.0,won,2nd,India,Dambulla,22 Jun 2010,56.0,113,16.0,40,0.495575221239,0.4,1,1,0
850,453.0,Sri Lanka,lost,81 runs,,lost,2nd,India,Dambulla,24 Jun 2010,57.0,114,17.0,41,0.5,0.414634146341,0,0,0
851,455.0,Sri Lanka,lost,6 wickets,93.0,won,1st,India,Dambulla,16 Aug 2010,58.0,116,17.0,42,0.5,0.404761904762,1,0,1
852,456.0,Sri Lanka,won,8 wickets,209.0,lost,2nd,India,Dambulla,22 Aug 2010,58.0,117,17.0,43,0.495726495726,0.395348837209,0,1,0
853,457.0,Sri Lanka,won,74 runs,,won,1st,India,Dambulla,28 Aug 2010,59.0,118,18.0,44,0.5,0.409090909091,1,1,1
854,466.0,Sri Lanka,lost,6 wickets,10.0,won,1st,India,Mumbai,2 Apr 2011,66.0,127,19.0,45,0.51968503937,0.422222222222,1,0,1
855,482.0,Sri Lanka,lost,4 wickets,20.0,won,1st,India,Perth,8 Feb 2012,71.0,143,19.0,46,0.496503496503,0.413043478261,1,0,1
856,485.0,Sri Lanka,won,51 runs,,won,1st,India,Brisbane,21 Feb 2012,72.0,146,19.0,47,0.493150684932,0.404255319149,1,1,1
857,487.0,Sri Lanka,lost,7 wickets,80.0,lost,1st,India,Hobart,28 Feb 2012,74.0,148,20.0,48,0.5,0.416666666667,0,0,1
858,492.0,Sri Lanka,lost,50 runs,,won,2nd,India,Dhaka,13 Mar 2012,76.0,153,20.0,49,0.496732026144,0.408163265306,1,0,0
859,499.0,Sri Lanka,lost,21 runs,,lost,2nd,India,Hambantota,21 Jul 2012,79.0,160,20.0,50,0.49375,0.4,0,0,0
860,500.0,Sri Lanka,won,9 wickets,181.0,lost,2nd,India,Hambantota,24 Jul 2012,79.0,161,20.0,51,0.490683229814,0.392156862745,0,1,0
861,501.0,Sri Lanka,lost,5 wickets,2.0,won,1st,India,Colombo (RPS),28 Jul 2012,80.0,162,21.0,52,0.493827160494,0.403846153846,1,0,1
862,502.0,Sri Lanka,lost,6 wickets,46.0,won,1st,India,Colombo (RPS),31 Jul 2012,80.0,163,21.0,53,0.490797546012,0.396226415094,1,0,1
863,503.0,Sri Lanka,lost,20 runs,,lost,2nd,India,Pallekele,4 Aug 2012,80.0,164,21.0,54,0.487804878049,0.388888888889,0,0,0
864,515.0,Sri Lanka,lost,8 wickets,90.0,lost,1st,India,Cardiff,20 Jun 2013,87.0,176,21.0,55,0.494318181818,0.381818181818,0,0,1
865,517.0,Sri Lanka,won,161 runs,,lost,1st,India,Kingston,2 Jul 2013,87.0,178,21.0,56,0.488764044944,0.375,0,1,1
866,519.0,Sri Lanka,lost,81 runs,,won,2nd,India,Port of Spain,9 Jul 2013,89.0,180,22.0,57,0.494444444444,0.385964912281,1,0,0
867,520.0,Sri Lanka,lost,1 wickets,2.0,lost,1st,India,Port of Spain,11 Jul 2013,89.0,181,22.0,58,0.491712707182,0.379310344828,0,0,1
868,537.0,Sri Lanka,won,2 wickets,4.0,won,2nd,India,Fatullah,28 Feb 2014,100.0,198,22.0,59,0.505050505051,0.372881355932,1,1,0
869,546.0,Sri Lanka,lost,169 runs,,won,2nd,India,Cuttack,2 Nov 2014,106.0,207,23.0,60,0.512077294686,0.383333333333,1,0,0
870,547.0,Sri Lanka,lost,6 wickets,33.0,won,1st,India,Ahmedabad,6 Nov 2014,106.0,208,23.0,61,0.509615384615,0.377049180328,1,0,1
871,548.0,Sri Lanka,lost,6 wickets,35.0,won,1st,India,Hyderabad (Deccan),9 Nov 2014,106.0,209,23.0,62,0.507177033493,0.370967741935,1,0,1
872,549.0,Sri Lanka,lost,153 runs,,lost,2nd,India,Kolkata,13 Nov 2014,106.0,210,23.0,63,0.504761904762,0.365079365079,0,0,0
873,550.0,Sri Lanka,lost,3 wickets,8.0,won,1st,India,Ranchi,16 Nov 2014,106.0,211,23.0,64,0.502369668246,0.359375,1,0,1
874,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
875,372.0,Sri Lanka,lost,4 wickets,32.0,lost,1st,Pakistan,Colombo (RPS),19 Mar 2006,15.0,33,0.0,0,0.454545454545,,0,0,1
876,373.0,Sri Lanka,lost,4 wickets,28.0,lost,1st,Pakistan,Colombo (SSC),22 Mar 2006,15.0,34,0.0,1,0.441176470588,0.0,0,0,1
877,376.0,Sri Lanka,lost,4 wickets,11.0,won,1st,Pakistan,Jaipur,17 Oct 2006,17.0,37,0.0,2,0.459459459459,0.0,1,0,1
878,394.0,Sri Lanka,lost,5 wickets,48.0,won,1st,Pakistan,Abu Dhabi,18 May 2007,26.0,55,0.0,3,0.472727272727,0.0,1,0,1
879,395.0,Sri Lanka,lost,98 runs,,lost,2nd,Pakistan,Abu Dhabi,20 May 2007,26.0,56,0.0,4,0.464285714286,0.0,0,0,0
880,396.0,Sri Lanka,won,115 runs,,won,1st,Pakistan,Abu Dhabi,22 May 2007,26.0,57,0.0,5,0.456140350877,0.0,1,1,1
881,410.0,Sri Lanka,won,64 runs,,lost,1st,Pakistan,Karachi,29 Jun 2008,33.0,71,1.0,6,0.464788732394,0.166666666667,0,1,1
882,421.0,Sri Lanka,lost,8 wickets,25.0,won,1st,Pakistan,Karachi,20 Jan 2009,39.0,82,2.0,7,0.475609756098,0.285714285714,1,0,1
883,422.0,Sri Lanka,won,129 runs,,lost,1st,Pakistan,Karachi,21 Jan 2009,39.0,83,2.0,8,0.469879518072,0.25,0,1,1
884,423.0,Sri Lanka,won,234 runs,,won,1st,Pakistan,Lahore,24 Jan 2009,40.0,84,3.0,9,0.47619047619,0.333333333333,1,1,1
885,429.0,Sri Lanka,won,36 runs,,lost,1st,Pakistan,Dambulla,30 Jul 2009,42.0,90,4.0,10,0.466666666667,0.4,0,1,1
886,430.0,Sri Lanka,won,6 wickets,38.0,won,2nd,Pakistan,Dambulla,1 Aug 2009,43.0,91,5.0,11,0.472527472527,0.454545454545,1,1,0
887,431.0,Sri Lanka,won,6 wickets,21.0,won,2nd,Pakistan,Dambulla,3 Aug 2009,44.0,92,6.0,12,0.478260869565,0.5,1,1,0
888,432.0,Sri Lanka,lost,146 runs,,lost,2nd,Pakistan,Colombo (RPS),7 Aug 2009,45.0,93,7.0,13,0.483870967742,0.538461538462,0,0,0
889,433.0,Sri Lanka,lost,132 runs,,lost,2nd,Pakistan,Colombo (RPS),9 Aug 2009,45.0,94,7.0,14,0.478723404255,0.5,0,0,0
890,450.0,Sri Lanka,won,16 runs,,won,1st,Pakistan,Dambulla,15 Jun 2010,54.0,111,7.0,15,0.486486486486,0.466666666667,1,1,1
891,463.0,Sri Lanka,lost,11 runs,,lost,2nd,Pakistan,Colombo (RPS),26 Feb 2011,64.0,124,8.0,16,0.516129032258,0.5,0,0,0
892,472.0,Sri Lanka,lost,8 wickets,169.0,won,1st,Pakistan,Dubai (DSC),11 Nov 2011,68.0,133,8.0,17,0.511278195489,0.470588235294,1,0,1
893,473.0,Sri Lanka,won,25 runs,,won,1st,Pakistan,Dubai (DSC),14 Nov 2011,68.0,134,8.0,18,0.507462686567,0.444444444444,1,1,1
894,474.0,Sri Lanka,lost,21 runs,,lost,2nd,Pakistan,Dubai (DSC),18 Nov 2011,69.0,135,9.0,19,0.511111111111,0.473684210526,0,0,0
895,475.0,Sri Lanka,lost,26 runs,,lost,2nd,Pakistan,Sharjah,20 Nov 2011,69.0,136,9.0,20,0.507352941176,0.45,0,0,0
896,476.0,Sri Lanka,lost,3 wickets,16.0,won,1st,Pakistan,Abu Dhabi,23 Nov 2011,69.0,137,9.0,21,0.503649635036,0.428571428571,1,0,1
897,493.0,Sri Lanka,lost,6 wickets,61.0,won,1st,Pakistan,Dhaka,15 Mar 2012,76.0,154,9.0,22,0.493506493506,0.409090909091,1,0,1
898,495.0,Sri Lanka,lost,6 wickets,47.0,won,1st,Pakistan,Pallekele,7 Jun 2012,76.0,156,9.0,23,0.487179487179,0.391304347826,1,0,1
899,496.0,Sri Lanka,won,76 runs,,won,1st,Pakistan,Pallekele,9 Jun 2012,76.0,157,9.0,24,0.484076433121,0.375,1,1,1
900,497.0,Sri Lanka,won,44 runs,,won,1st,Pakistan,Colombo (RPS),16 Jun 2012,77.0,158,10.0,25,0.487341772152,0.4,1,1,1
901,498.0,Sri Lanka,won,2 wickets,2.0,lost,2nd,Pakistan,Colombo (RPS),18 Jun 2012,78.0,159,11.0,26,0.490566037736,0.423076923077,0,1,0
902,528.0,Sri Lanka,lost,11 runs,,lost,2nd,Pakistan,Sharjah,18 Dec 2013,94.0,189,12.0,27,0.497354497354,0.444444444444,0,0,0
903,529.0,Sri Lanka,won,2 wickets,2.0,won,2nd,Pakistan,Dubai (DSC),20 Dec 2013,94.0,190,12.0,28,0.494736842105,0.428571428571,1,1,0
904,530.0,Sri Lanka,lost,113 runs,,won,2nd,Pakistan,Sharjah,22 Dec 2013,95.0,191,13.0,29,0.497382198953,0.448275862069,1,0,0
905,531.0,Sri Lanka,lost,8 wickets,53.0,won,1st,Pakistan,Abu Dhabi,25 Dec 2013,95.0,192,13.0,30,0.494791666667,0.433333333333,1,0,1
906,532.0,Sri Lanka,won,2 wickets,2.0,lost,2nd,Pakistan,Abu Dhabi,27 Dec 2013,95.0,193,13.0,31,0.492227979275,0.41935483871,0,1,0
907,536.0,Sri Lanka,won,12 runs,,won,1st,Pakistan,Fatullah,25 Feb 2014,99.0,197,14.0,32,0.502538071066,0.4375,1,1,1
908,539.0,Sri Lanka,won,5 wickets,22.0,lost,2nd,Pakistan,Dhaka,8 Mar 2014,102.0,200,15.0,33,0.51,0.454545454545,0,1,0
909,543.0,Sri Lanka,lost,4 wickets,1.0,lost,1st,Pakistan,Hambantota,23 Aug 2014,104.0,204,16.0,34,0.509803921569,0.470588235294,0,0,1
910,544.0,Sri Lanka,won,77 runs,,won,1st,Pakistan,Hambantota,26 Aug 2014,104.0,205,16.0,35,0.507317073171,0.457142857143,1,1,1
911,545.0,Sri Lanka,won,7 wickets,178.0,lost,2nd,Pakistan,Dambulla,30 Aug 2014,105.0,206,17.0,36,0.509708737864,0.472222222222,0,1,0
912,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
913,354.0,Sri Lanka,lost,7 wickets,76.0,lost,1st,New Zealand,Queenstown,31 Dec 2005,8.0,15,0.0,0,0.533333333333,,0,0,1
914,355.0,Sri Lanka,lost,5 wickets,12.0,lost,1st,New Zealand,Christchurch,3 Jan 2006,8.0,16,0.0,1,0.5,0.0,0,0,1
915,356.0,Sri Lanka,lost,21 runs,,lost,2nd,New Zealand,Wellington,6 Jan 2006,8.0,17,0.0,2,0.470588235294,0.0,0,0,0
916,357.0,Sri Lanka,won,20 runs,,won,1st,New Zealand,Napier,8 Jan 2006,8.0,18,0.0,3,0.444444444444,0.0,1,1,1
917,377.0,Sri Lanka,won,7 wickets,84.0,lost,2nd,New Zealand,Mumbai (BS),20 Oct 2006,17.0,38,1.0,4,0.447368421053,0.25,0,1,0
918,379.0,Sri Lanka,won,7 wickets,60.0,lost,2nd,New Zealand,Napier,28 Dec 2006,18.0,40,2.0,5,0.45,0.4,0,1,0
919,380.0,Sri Lanka,lost,1 wickets,0.0,lost,1st,New Zealand,Queenstown,31 Dec 2006,19.0,41,3.0,6,0.463414634146,0.5,0,0,1
920,381.0,Sri Lanka,lost,4 wickets,129.0,lost,1st,New Zealand,Christchurch,2 Jan 2007,19.0,42,3.0,7,0.452380952381,0.428571428571,0,0,1
921,382.0,Sri Lanka,won,189 runs,,won,1st,New Zealand,Auckland,6 Jan 2007,19.0,43,3.0,8,0.441860465116,0.375,1,1,1
922,390.0,Sri Lanka,won,6 wickets,29.0,lost,2nd,New Zealand,St George's,12 Apr 2007,24.0,51,4.0,9,0.470588235294,0.444444444444,0,1,0
923,392.0,Sri Lanka,won,81 runs,,won,1st,New Zealand,Kingston,24 Apr 2007,25.0,53,5.0,10,0.471698113208,0.5,1,1,1
924,434.0,Sri Lanka,won,97 runs,,won,1st,New Zealand,Colombo (RPS),8 Sep 2009,45.0,95,6.0,11,0.473684210526,0.545454545455,1,1,1
925,438.0,Sri Lanka,lost,38 runs,,won,2nd,New Zealand,Johannesburg,27 Sep 2009,48.0,99,7.0,12,0.484848484848,0.583333333333,1,0,0
926,454.0,Sri Lanka,won,3 wickets,55.0,lost,2nd,New Zealand,Dambulla,13 Aug 2010,57.0,115,7.0,13,0.495652173913,0.538461538462,0,1,0
927,464.0,Sri Lanka,won,112 runs,,won,1st,New Zealand,Mumbai,18 Mar 2011,64.0,125,8.0,14,0.512,0.571428571429,1,1,1
928,465.0,Sri Lanka,won,5 wickets,13.0,lost,2nd,New Zealand,Colombo (RPS),29 Mar 2011,65.0,126,9.0,15,0.515873015873,0.6,0,1,0
929,504.0,Sri Lanka,won,14 runs,,lost,2nd,New Zealand,Pallekele,4 Nov 2012,80.0,165,10.0,16,0.484848484848,0.625,0,1,0
930,505.0,Sri Lanka,won,7 wickets,11.0,won,2nd,New Zealand,Pallekele,6 Nov 2012,81.0,166,11.0,17,0.487951807229,0.647058823529,1,1,0
931,506.0,Sri Lanka,won,7 wickets,34.0,won,2nd,New Zealand,Hambantota,10 Nov 2012,82.0,167,12.0,18,0.491017964072,0.666666666667,1,1,0
932,513.0,Sri Lanka,lost,1 wickets,81.0,won,1st,New Zealand,Cardiff,9 Jun 2013,86.0,174,13.0,19,0.494252873563,0.684210526316,1,0,1
933,526.0,Sri Lanka,lost,4 wickets,0.0,won,1st,New Zealand,Hambantota,12 Nov 2013,93.0,187,13.0,20,0.497326203209,0.65,1,0,1
934,527.0,Sri Lanka,won,36 runs,,lost,1st,New Zealand,Dambulla,16 Nov 2013,93.0,188,13.0,21,0.494680851064,0.619047619048,0,1,1
935,551.0,Sri Lanka,lost,3 wickets,42.0,won,1st,New Zealand,Christchurch,11 Jan 2015,106.0,212,14.0,22,0.5,0.636363636364,1,0,1
936,552.0,Sri Lanka,won,6 wickets,14.0,lost,2nd,New Zealand,Hamilton,15 Jan 2015,106.0,213,14.0,23,0.49765258216,0.608695652174,0,1,0
937,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
938,344.0,Sri Lanka,won,88 runs,,lost,1st,Bangladesh,Colombo (SSC),31 Aug 2005,4.0,5,0.0,0,0.8,,0,1,1
939,345.0,Sri Lanka,won,75 runs,,lost,1st,Bangladesh,Colombo (RPS),2 Sep 2005,5.0,6,1.0,1,0.833333333333,1.0,0,1,1
940,346.0,Sri Lanka,won,6 wickets,148.0,won,2nd,Bangladesh,Colombo (RPS),4 Sep 2005,6.0,7,2.0,2,0.857142857143,1.0,1,1,0
941,369.0,Sri Lanka,won,5 wickets,155.0,lost,2nd,Bangladesh,Bogra,20 Feb 2006,13.0,30,3.0,3,0.433333333333,1.0,0,1,0
942,370.0,Sri Lanka,lost,4 wickets,12.0,lost,1st,Bangladesh,Bogra,22 Feb 2006,14.0,31,4.0,4,0.451612903226,1.0,0,0,1
943,371.0,Sri Lanka,won,78 runs,,lost,1st,Bangladesh,Chittagong,25 Feb 2006,14.0,32,4.0,5,0.4375,0.8,0,1,1
944,374.0,Sri Lanka,won,37 runs,,lost,1st,Bangladesh,Mohali,7 Oct 2006,15.0,35,5.0,6,0.428571428571,0.833333333333,0,1,1
945,386.0,Sri Lanka,won,198 runs,,lost,1st,Bangladesh,Port of Spain,21 Mar 2007,21.0,47,6.0,7,0.446808510638,0.857142857143,0,1,1
946,397.0,Sri Lanka,won,70 runs,,lost,1st,Bangladesh,Colombo (PSS),20 Jul 2007,27.0,58,7.0,8,0.465517241379,0.875,0,1,1
947,398.0,Sri Lanka,won,5 wickets,113.0,won,2nd,Bangladesh,Colombo (RPS),23 Jul 2007,28.0,59,8.0,9,0.474576271186,0.888888888889,1,1,0
948,399.0,Sri Lanka,won,39 runs,,lost,1st,Bangladesh,Colombo (RPS),25 Jul 2007,29.0,60,9.0,10,0.483333333333,0.9,0,1,1
949,409.0,Sri Lanka,won,131 runs,,lost,1st,Bangladesh,Lahore,25 Jun 2008,32.0,70,10.0,11,0.457142857143,0.909090909091,0,1,1
950,411.0,Sri Lanka,won,158 runs,,won,1st,Bangladesh,Karachi,30 Jun 2008,34.0,72,11.0,12,0.472222222222,0.916666666667,1,1,1
951,419.0,Sri Lanka,lost,5 wickets,43.0,lost,1st,Bangladesh,Dhaka,14 Jan 2009,38.0,80,12.0,13,0.475,0.923076923077,0,0,1
952,420.0,Sri Lanka,won,2 wickets,11.0,won,2nd,Bangladesh,Dhaka,16 Jan 2009,38.0,81,12.0,14,0.469135802469,0.857142857143,1,1,0
953,443.0,Sri Lanka,won,7 wickets,31.0,won,2nd,Bangladesh,Dhaka,4 Jan 2010,49.0,104,13.0,15,0.471153846154,0.866666666667,1,1,0
954,445.0,Sri Lanka,won,9 wickets,43.0,won,2nd,Bangladesh,Dhaka,8 Jan 2010,51.0,106,14.0,16,0.481132075472,0.875,1,1,0
955,451.0,Sri Lanka,won,126 runs,,won,1st,Bangladesh,Dambulla,18 Jun 2010,55.0,112,15.0,17,0.491071428571,0.882352941176,1,1,1
956,494.0,Sri Lanka,lost,5 wickets,17.0,lost,1st,Bangladesh,Dhaka,20 Mar 2012,76.0,155,16.0,18,0.490322580645,0.888888888889,0,0,1
957,511.0,Sri Lanka,won,8 wickets,32.0,won,2nd,Bangladesh,Hambantota,23 Mar 2013,85.0,172,16.0,19,0.494186046512,0.842105263158,1,1,0
958,512.0,Sri Lanka,lost,3 wickets,6.0,won,1st,Bangladesh,Pallekele,28 Mar 2013,86.0,173,17.0,20,0.49710982659,0.85,1,0,1
959,533.0,Sri Lanka,won,13 runs,,lost,1st,Bangladesh,Dhaka,17 Feb 2014,96.0,194,17.0,21,0.494845360825,0.809523809524,0,1,1
960,534.0,Sri Lanka,won,61 runs,,won,1st,Bangladesh,Dhaka,20 Feb 2014,97.0,195,18.0,22,0.497435897436,0.818181818182,1,1,1
961,535.0,Sri Lanka,won,6 wickets,15.0,won,2nd,Bangladesh,Dhaka,22 Feb 2014,98.0,196,19.0,23,0.5,0.826086956522,1,1,0
962,538.0,Sri Lanka,won,3 wickets,6.0,lost,2nd,Bangladesh,Dhaka,6 Mar 2014,101.0,199,20.0,24,0.507537688442,0.833333333333,0,1,0
963,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
964,553.0,Pakistan,lost,4 wickets,12.0,won,1st,Australia,Hobart,16 Jan 2005,0.0,0,0.0,0,,,1,0,1
965,555.0,Pakistan,lost,9 wickets,82.0,lost,1st,Australia,Sydney,23 Jan 2005,1.0,2,0.0,1,0.5,0.0,0,0,1
966,557.0,Pakistan,won,3 wickets,16.0,lost,2nd,Australia,Perth,30 Jan 2005,1.0,4,0.0,2,0.25,0.0,0,1,0
967,559.0,Pakistan,lost,18 runs,,lost,2nd,Australia,Melbourne,4 Feb 2005,3.0,6,1.0,3,0.5,0.333333333333,0,0,0
968,560.0,Pakistan,lost,31 runs,,lost,2nd,Australia,Sydney,6 Feb 2005,3.0,7,1.0,4,0.428571428571,0.25,0,0,0
969,622.0,Pakistan,won,4 wickets,35.0,lost,2nd,Australia,Dubai (DSC),22 Apr 2009,38.0,69,1.0,5,0.550724637681,0.2,0,1,0
970,623.0,Pakistan,lost,6 wickets,29.0,won,1st,Australia,Dubai (DSC),24 Apr 2009,39.0,70,2.0,6,0.557142857143,0.333333333333,1,0,1
971,624.0,Pakistan,lost,27 runs,,lost,2nd,Australia,Abu Dhabi,27 Apr 2009,39.0,71,2.0,7,0.549295774648,0.285714285714,0,0,0
972,625.0,Pakistan,lost,8 wickets,34.0,won,1st,Australia,Abu Dhabi,1 May 2009,39.0,72,2.0,8,0.541666666667,0.25,1,0,1
973,626.0,Pakistan,won,7 wickets,18.0,lost,2nd,Australia,Abu Dhabi,3 May 2009,39.0,73,2.0,9,0.534246575342,0.222222222222,0,1,0
974,634.0,Pakistan,lost,2 wickets,0.0,lost,1st,Australia,Centurion,30 Sep 2009,44.0,81,3.0,10,0.543209876543,0.3,0,0,1
975,639.0,Pakistan,lost,5 wickets,9.0,won,1st,Australia,Brisbane,22 Jan 2010,45.0,86,3.0,11,0.523255813953,0.272727272727,1,0,1
976,640.0,Pakistan,lost,140 runs,,won,2nd,Australia,Sydney,24 Jan 2010,45.0,87,3.0,12,0.51724137931,0.25,1,0,0
977,641.0,Pakistan,lost,40 runs,,lost,2nd,Australia,Adelaide,26 Jan 2010,45.0,88,3.0,13,0.511363636364,0.230769230769,0,0,0
978,642.0,Pakistan,lost,135 runs,,lost,2nd,Australia,Perth,29 Jan 2010,45.0,89,3.0,14,0.505617977528,0.214285714286,0,0,0
979,643.0,Pakistan,lost,2 wickets,4.0,won,1st,Australia,Perth,31 Jan 2010,45.0,90,3.0,15,0.5,0.2,1,0,1
980,659.0,Pakistan,won,4 wickets,54.0,lost,2nd,Australia,Colombo (RPS),19 Mar 2011,52.0,106,3.0,16,0.490566037736,0.1875,0,1,0
981,683.0,Pakistan,lost,4 wickets,10.0,won,1st,Australia,Sharjah,28 Aug 2012,68.0,130,4.0,17,0.523076923077,0.235294117647,1,0,1
982,684.0,Pakistan,won,7 wickets,38.0,lost,2nd,Australia,Abu Dhabi,31 Aug 2012,68.0,131,4.0,18,0.519083969466,0.222222222222,0,1,0
983,685.0,Pakistan,lost,3 wickets,18.0,lost,1st,Australia,Sharjah,3 Sep 2012,69.0,132,5.0,19,0.522727272727,0.263157894737,0,0,1
984,721.0,Pakistan,lost,93 runs,,lost,2nd,Australia,Sharjah,7 Oct 2014,85.0,168,5.0,20,0.505952380952,0.25,0,0,0
985,722.0,Pakistan,lost,5 wickets,40.0,won,1st,Australia,Dubai (DSC),10 Oct 2014,85.0,169,5.0,21,0.502958579882,0.238095238095,1,0,1
986,723.0,Pakistan,lost,1 runs,,lost,2nd,Australia,Abu Dhabi,12 Oct 2014,85.0,170,5.0,22,0.5,0.227272727273,0,0,0
987,,Team,Result,Margin,BR,Toss,Bat,Opposition,Ground,StartDate,cum_wins,counter,cum_h2h_wins,counter_h2h,Pct_win,Pct_head_to_head_win,0,0,0
988,581.0,Pakistan,lost,124 runs,,lost,2nd,South Africa,Mohali,27 Oct 2006,15.0,28,0.0,0,0.535714285714,,0,0,0
989,586.0,Pakistan,lost,164 runs,,won,2nd,South Africa,Centurion,4 Feb 2007,18.0,33,0.0,1,0.545454545455,0.0,1,0,0
990,587.0,Pakistan,won,141 runs,,won,1st,South Africa,Durban,7 Feb 2007,18.0,34,0.0,2,0.529411764706,0.0,1,1,1
991,588.0,Pakistan,lost,10 wickets,216.0,lost,1st,South Africa,Cape Town,11 Feb 2007,19.0,35,1.0,3,0.542857142857,0.333333333333,0,0,1
992,589.0,Pakistan,lost,9 wickets,130.0,won,1st,South Africa,Johannesburg,14 Feb 2007,19.0,36,1.0,4,0.527777777778,0.25,1,0,1
993,594.0,Pakistan,lost,45 runs,,lost,2nd,South Africa,Lahore,18 Oct 2007,21.0,41,1.0,5,0.512195121951,0.2,0,0,0
994,595.0,Pakistan,won,25 runs,,won,1st,South Africa,Lahore,20 Oct 2007,21.0,42,1.0,6,0.5,0.166666666667,1,1,1
995,596.0,Pakistan,won,6 wickets,11.0,lost,2nd,South Africa,Faisalabad,23 Oct 2007,22.0,43,2.0,7,0.511627906977,0.285714285714,0,1,0
996,597.0,Pakistan,lost,7 wickets,74.0,won,1st,South Africa,Multan,26 Oct 2007,23.0,44,3.0,8,0.522727272727,0.375,1,0,1
997,598.0,Pakistan,lost,14 runs,,lost,2nd,South Africa,Lahore,29 Oct 2007,23.0,45,3.0,9,0.511111111111,0.333333333333,0,0,0
998,647.0,Pakistan,lost,8 wickets,63.0,won,1st,South Africa,Abu Dhabi,29 Oct 2010,46.0,94,3.0,10,0.489361702128,0.3,1,0,1
999,648.0,Pakistan,won,1 wickets,1.0,lost,2nd,South Africa,Abu Dhabi,31 Oct 2010,46.0,95,3.0,11,0.484210526316,0.272727272727,0,1,0
